browse_name,node_id,variant_type,access_level,user_access_level,current_value,numeric,finite,live_validated,read_error
time,FourByteNodeId(i=10004),Variant,,,9.76,Y,Y,Y,
vppHPSprayMassFlow,NumericNodeId(ns=1;i=100012004),Variant,,,0.0,Y,Y,Y,
vppHPSprayMassFlowTH,NumericNodeId(ns=1;i=100012005),Variant,,,0.0,Y,Y,Y,
vppHPSprayPos,NumericNodeId(ns=1;i=100000255),Variant,,,0.0,Y,Y,Y,
vppHPSpraySource.C.P,NumericNodeId(ns=1;i=150002820),Variant,,,2726700.053641982,Y,Y,Y,
vppHPSpraySource.C.Q,NumericNodeId(ns=1;i=150002821),Variant,,,0.0,Y,Y,Y,
vppHPSpraySource.C.a,NumericNodeId(ns=1;i=250000353),Variant,,,True,Y,Y,Y,
vppHPSpraySource.C.b,NumericNodeId(ns=1;i=200000326),Variant,,,True,Y,Y,Y,
vppHPSpraySource.IMassFlow.signal,NumericNodeId(ns=1;i=150002824),Variant,,,0.0,Y,Y,Y,
vppHPSpraySource.P,NumericNodeId(ns=1;i=150002826),Variant,,,2726700.053641982,Y,Y,Y,
vppHPSpraySource.Q,NumericNodeId(ns=1;i=150002827),Variant,,,0.0,Y,Y,Y,
vppHPTurbineSteamFlowTH,NumericNodeId(ns=1;i=100012006),Variant,,,546.3687575465841,Y,Y,Y,
vppIPAdmissionPos,NumericNodeId(ns=1;i=100000256),Variant,,,0.8,Y,Y,Y,
vppIPDrumHHAssertTime,NumericNodeId(ns=1;i=100012236),Variant,,,-1.0,Y,Y,Y,
vppIPDrumHHRaw,NumericNodeId(ns=1;i=200000327),Variant,,,False,Y,Y,Y,
vppIPDrumLLAssertTime,NumericNodeId(ns=1;i=100012237),Variant,,,-1.0,Y,Y,Y,
vppIPDrumLLRaw,NumericNodeId(ns=1;i=200000328),Variant,,,False,Y,Y,Y,
vppIPDrumLevelM,NumericNodeId(ns=1;i=100012007),Variant,,,1.0500000014741129,Y,Y,Y,
vppIPDrumPressurePa,NumericNodeId(ns=1;i=100012008),Variant,,,2733918.3358822847,Y,Y,Y,
vppIPFWPCheckValve.C1.P,NumericNodeId(ns=1;i=150002829),Variant,,,3165956.164137167,Y,Y,Y,
vppIPFWPCheckValve.C1.Q,NumericNodeId(ns=1;i=150002830),Variant,,,12.510134177655553,Y,Y,Y,
vppIPFWPCheckValve.C1.a,NumericNodeId(ns=1;i=200000329),Variant,,,True,Y,Y,Y,
vppIPFWPCheckValve.C1.b,NumericNodeId(ns=1;i=250000354),Variant,,,True,Y,Y,Y,
vppIPFWPCheckValve.C1.h,NumericNodeId(ns=1;i=150002831),Variant,,,576429.9811779035,Y,Y,Y,
vppIPFWPCheckValve.C1.h_vol,NumericNodeId(ns=1;i=150002832),Variant,,,576429.9811779035,Y,Y,Y,
vppIPFWPCheckValve.C2.P,NumericNodeId(ns=1;i=150002833),Variant,,,3165956.1516270326,Y,Y,Y,
vppIPFWPCheckValve.C2.Q,NumericNodeId(ns=1;i=150002834),Variant,,,12.510134177655553,Y,Y,Y,
vppIPFWPCheckValve.C2.a,NumericNodeId(ns=1;i=250000355),Variant,,,True,Y,Y,Y,
vppIPFWPCheckValve.C2.b,NumericNodeId(ns=1;i=200000330),Variant,,,True,Y,Y,Y,
vppIPFWPCheckValve.C2.h,NumericNodeId(ns=1;i=150002835),Variant,,,576429.9811779035,Y,Y,Y,
vppIPFWPCheckValve.C2.h_vol,NumericNodeId(ns=1;i=100012009),Variant,,,576429.9811779035,Y,Y,Y,
vppIPFWPCheckValve.Q,NumericNodeId(ns=1;i=150002836),Variant,,,12.510134177655553,Y,Y,Y,
vppIPFWPCheckValve.deltaP,NumericNodeId(ns=1;i=150002837),Variant,,,0.012510134177655554,Y,Y,Y,
vppIPFWPCheckValve.effectiveResistance,NumericNodeId(ns=1;i=150002838),Variant,,,0.001,Y,Y,Y,
vppIPFWPCheckValve.opening,NumericNodeId(ns=1;i=150002839),Variant,,,1.0,Y,Y,Y,
vppIPFWPCheckValve.openingState,NumericNodeId(ns=1;i=100000257),Variant,,,1.0,Y,Y,Y,
vppIPFWPCheckValve.ouvert,NumericNodeId(ns=1;i=250000356),Variant,,,True,Y,Y,Y,
vppIPFWPCheckValve.valveTarget,NumericNodeId(ns=1;i=100012010),Variant,,,1.0,Y,Y,Y,
vppIPFWPCheckValveDeltaPPa,NumericNodeId(ns=1;i=100012011),Variant,,,0.012510134238529591,Y,Y,Y,
vppIPFWPCheckValveInletPressurePa,NumericNodeId(ns=1;i=100012012),Variant,,,3165956.16882421,Y,Y,Y,
vppIPFWPCheckValveMassFlowTH,NumericNodeId(ns=1;i=100012013),Variant,,,45.03648325870653,Y,Y,Y,
vppIPFWPCheckValveOpen,NumericNodeId(ns=1;i=200000331),Variant,,,True,Y,Y,Y,
vppIPFWPCheckValveOpening,NumericNodeId(ns=1;i=100012014),Variant,,,1.0,Y,Y,Y,
vppIPFWPCheckValveOutletPressurePa,NumericNodeId(ns=1;i=100012015),Variant,,,3165956.1563140755,Y,Y,Y,
vppIPFWPCheckValveResistancePaSPerKg,NumericNodeId(ns=1;i=100012016),Variant,,,0.001,Y,Y,Y,
vppIPFWPDeltaPPa,NumericNodeId(ns=1;i=100012017),Variant,,,2793322.216445893,Y,Y,Y,
vppIPFWPMassFlowTH,NumericNodeId(ns=1;i=100012018),Variant,,,45.03648325870653,Y,Y,Y,
vppIPFWPMotorEnergized,NumericNodeId(ns=1;i=200000332),Variant,,,True,Y,Y,Y,
vppIPFWPResetPushbuttonNative,NumericNodeId(ns=1;i=100012019),Variant,,,0.0,Y,Y,Y,
vppIPFWPRunning,NumericNodeId(ns=1;i=200000333),Variant,,,True,Y,Y,Y,
vppIPFWPSpeedCommandRPM,NumericNodeId(ns=1;i=100012020),Variant,,,1400.0,Y,Y,Y,
vppIPFWPSpeedProven,NumericNodeId(ns=1;i=200000334),Variant,,,True,Y,Y,Y,
vppIPFWPSpeedRPM,NumericNodeId(ns=1;i=100012021),Variant,,,1400.0,Y,Y,Y,
vppIPFWPTripCommandNative,NumericNodeId(ns=1;i=100012022),Variant,,,0.0,Y,Y,Y,
vppIPFWPTripLatchNative,NumericNodeId(ns=1;i=100012023),Variant,,,0.0,Y,Y,Y,
vppIPFWPTripLatchState,NumericNodeId(ns=1;i=100012238),Variant,,,0.0,Y,Y,Y,
vppIPFWPTripPushbuttonNative,NumericNodeId(ns=1;i=100012024),Variant,,,0.0,Y,Y,Y,
vppIPTurbineSteamFlowTH,NumericNodeId(ns=1;i=100012025),Variant,,,636.4416007192285,Y,Y,Y,
vppLPBypassCloseLS,NumericNodeId(ns=1;i=200000335),Variant,,,True,Y,Y,Y,
vppLPBypassCmd,NumericNodeId(ns=1;i=100012026),Variant,,,0.0,Y,Y,Y,
vppLPBypassInletPressure,NumericNodeId(ns=1;i=100012027),Variant,,,2548600.0619111964,Y,Y,Y,
vppLPBypassInletTemperature,NumericNodeId(ns=1;i=100012028),Variant,,,797.9468975902703,Y,Y,Y,
vppLPBypassMassFlow,NumericNodeId(ns=1;i=100012029),Variant,,,0.0,Y,Y,Y,
vppLPBypassMassFlowTH,NumericNodeId(ns=1;i=100012030),Variant,,,0.0,Y,Y,Y,
vppLPBypassOpenLS,NumericNodeId(ns=1;i=200000336),Variant,,,False,Y,Y,Y,
vppLPBypassOutletPressure,NumericNodeId(ns=1;i=100012031),Variant,,,10001.774995915457,Y,Y,Y,
vppLPBypassOutletTemperature,NumericNodeId(ns=1;i=100012032),Variant,,,318.9610197218866,Y,Y,Y,
vppLPBypassPos,NumericNodeId(ns=1;i=100000258),Variant,,,0.0,Y,Y,Y,
vppLPBypassValve.C1.P,NumericNodeId(ns=1;i=150002840),Variant,,,2548600.0619111964,Y,Y,Y,
vppLPBypassValve.C1.Q,NumericNodeId(ns=1;i=150002841),Variant,,,0.0,Y,Y,Y,
vppLPBypassValve.C1.a,NumericNodeId(ns=1;i=200000337),Variant,,,True,Y,Y,Y,
vppLPBypassValve.C1.b,NumericNodeId(ns=1;i=250000357),Variant,,,True,Y,Y,Y,
vppLPBypassValve.C1.h,NumericNodeId(ns=1;i=150002842),Variant,,,3517381.134021196,Y,Y,Y,
vppLPBypassValve.C1.h_vol,NumericNodeId(ns=1;i=150002843),Variant,,,3517381.1340197055,Y,Y,Y,
vppLPBypassValve.C2.P,NumericNodeId(ns=1;i=150002844),Variant,,,10001.775385992816,Y,Y,Y,
vppLPBypassValve.C2.Q,NumericNodeId(ns=1;i=150002845),Variant,,,0.0,Y,Y,Y,
vppLPBypassValve.C2.a,NumericNodeId(ns=1;i=250000358),Variant,,,True,Y,Y,Y,
vppLPBypassValve.C2.b,NumericNodeId(ns=1;i=200000338),Variant,,,True,Y,Y,Y,
vppLPBypassValve.C2.h,NumericNodeId(ns=1;i=150002846),Variant,,,3517381.1340197055,Y,Y,Y,
vppLPBypassValve.C2.h_vol,NumericNodeId(ns=1;i=150002847),Variant,,,2401498.3140441156,Y,Y,Y,
vppLPBypassValve.Cv,NumericNodeId(ns=1;i=100012033),Variant,,,0.0,Y,Y,Y,
vppLPBypassValve.Ouv.signal,NumericNodeId(ns=1;i=150002848),Variant,,,0.0,Y,Y,Y,
vppLPBypassValve.Q,NumericNodeId(ns=1;i=150002849),Variant,,,0.0,Y,Y,Y,
vppLPBypassValve.deltaP,NumericNodeId(ns=1;i=100012034),Variant,,,2538598.286773224,Y,Y,Y,
vppLPDrumAdmissionMultiplier,NumericNodeId(ns=1;i=100000259),Variant,,,1.0,Y,Y,Y,
vppLPDrumHHAssertTime,NumericNodeId(ns=1;i=100012239),Variant,,,-1.0,Y,Y,Y,
vppLPDrumHHRaw,NumericNodeId(ns=1;i=200000339),Variant,,,False,Y,Y,Y,
vppLPDrumLLAssertTime,NumericNodeId(ns=1;i=100012240),Variant,,,-1.0,Y,Y,Y,
vppLPDrumLLRaw,NumericNodeId(ns=1;i=200000340),Variant,,,False,Y,Y,Y,
vppLPDrumLevelM,NumericNodeId(ns=1;i=100012035),Variant,,,1.7500277581698744,Y,Y,Y,
vppLPDrumPressurePa,NumericNodeId(ns=1;i=100012036),Variant,,,536008.3991105722,Y,Y,Y,
vppLPFWPCheckValve.C1.P,NumericNodeId(ns=1;i=150002850),Variant,,,1588111.9846650017,Y,Y,Y,
vppLPFWPCheckValve.C1.Q,NumericNodeId(ns=1;i=150002851),Variant,,,196.87321190061152,Y,Y,Y,
vppLPFWPCheckValve.C1.a,NumericNodeId(ns=1;i=200000341),Variant,,,True,Y,Y,Y,
vppLPFWPCheckValve.C1.b,NumericNodeId(ns=1;i=250000359),Variant,,,True,Y,Y,Y,
vppLPFWPCheckValve.C1.h,NumericNodeId(ns=1;i=150002852),Variant,,,194652.5407711357,Y,Y,Y,
vppLPFWPCheckValve.C1.h_vol,NumericNodeId(ns=1;i=150002853),Variant,,,194652.5407711357,Y,Y,Y,
vppLPFWPCheckValve.C2.P,NumericNodeId(ns=1;i=150002854),Variant,,,1588114.578756877,Y,Y,Y,
vppLPFWPCheckValve.C2.Q,NumericNodeId(ns=1;i=150002855),Variant,,,196.873496608185,Y,Y,Y,
vppLPFWPCheckValve.C2.a,NumericNodeId(ns=1;i=250000360),Variant,,,True,Y,Y,Y,
vppLPFWPCheckValve.C2.b,NumericNodeId(ns=1;i=200000342),Variant,,,True,Y,Y,Y,
vppLPFWPCheckValve.C2.h,NumericNodeId(ns=1;i=150002856),Variant,,,194652.5446601405,Y,Y,Y,
vppLPFWPCheckValve.C2.h_vol,NumericNodeId(ns=1;i=100012037),Variant,,,194652.5446601405,Y,Y,Y,
vppLPFWPCheckValve.Q,NumericNodeId(ns=1;i=150002857),Variant,,,196.873496608185,Y,Y,Y,
vppLPFWPCheckValve.deltaP,NumericNodeId(ns=1;i=150002858),Variant,,,0.196873496608185,Y,Y,Y,
vppLPFWPCheckValve.effectiveResistance,NumericNodeId(ns=1;i=150002859),Variant,,,0.001,Y,Y,Y,
vppLPFWPCheckValve.opening,NumericNodeId(ns=1;i=150002860),Variant,,,1.0,Y,Y,Y,
vppLPFWPCheckValve.openingState,NumericNodeId(ns=1;i=100000260),Variant,,,1.0,Y,Y,Y,
vppLPFWPCheckValve.ouvert,NumericNodeId(ns=1;i=250000361),Variant,,,True,Y,Y,Y,
vppLPFWPCheckValve.valveTarget,NumericNodeId(ns=1;i=100012038),Variant,,,1.0,Y,Y,Y,
vppLPFWPCheckValveDeltaPPa,NumericNodeId(ns=1;i=100012039),Variant,,,0.1968737801502182,Y,Y,Y,
vppLPFWPCheckValveInletPressurePa,NumericNodeId(ns=1;i=100012040),Variant,,,1588117.5549988984,Y,Y,Y,
vppLPFWPCheckValveMassFlowTH,NumericNodeId(ns=1;i=100012041),Variant,,,708.7456085407855,Y,Y,Y,
vppLPFWPCheckValveOpen,NumericNodeId(ns=1;i=200000343),Variant,,,True,Y,Y,Y,
vppLPFWPCheckValveOpening,NumericNodeId(ns=1;i=100012042),Variant,,,1.0,Y,Y,Y,
vppLPFWPCheckValveOutletPressurePa,NumericNodeId(ns=1;i=100012043),Variant,,,1588117.3581251183,Y,Y,Y,
vppLPFWPCheckValveResistancePaSPerKg,NumericNodeId(ns=1;i=100012044),Variant,,,0.001,Y,Y,Y,
vppLPFWPDeltaPPa,NumericNodeId(ns=1;i=100012045),Variant,,,1578115.7823940134,Y,Y,Y,
vppLPFWPDrive.angularSpeed,NumericNodeId(ns=1;i=100000261),Variant,,,146.56304054838165,Y,Y,Y,
vppLPFWPDrive.breakerClosed.signal,NumericNodeId(ns=1;i=250000362),Variant,,,True,Y,Y,Y,
vppLPFWPDrive.frictionTorque,NumericNodeId(ns=1;i=100012046),Variant,,,19.993913466730998,Y,Y,Y,
vppLPFWPDrive.hydraulicTorque,NumericNodeId(ns=1;i=100012047),Variant,,,4486.749709703685,Y,Y,Y,
vppLPFWPDrive.integralState,NumericNodeId(ns=1;i=100000262),Variant,,,176.06234859621188,Y,Y,Y,
vppLPFWPDrive.motorTorque,NumericNodeId(ns=1;i=100012048),Variant,,,4508.073047112794,Y,Y,Y,
vppLPFWPDrive.netTorque,NumericNodeId(ns=1;i=100012049),Variant,,,1.3241529347223384,Y,Y,Y,
vppLPFWPDrive.pumpPower.signal,NumericNodeId(ns=1;i=150002861),Variant,,,657895.8044551999,Y,Y,Y,
vppLPFWPDrive.speedCommand.signal,NumericNodeId(ns=1;i=150002862),Variant,,,1399.5756322432821,Y,Y,Y,
vppLPFWPDrive.speedError,NumericNodeId(ns=1;i=100012050),Variant,,,0.42436775671785654,Y,Y,Y,
vppLPFWPDrive.speedRpm,NumericNodeId(ns=1;i=150002863),Variant,,,1399.5756322432821,Y,Y,Y,
vppLPFWPHydraulicSpeedCommand.signal,NumericNodeId(ns=1;i=100012051),Variant,,,1399.5756322432821,Y,Y,Y,
vppLPFWPHydraulicSpeedRPM,NumericNodeId(ns=1;i=100012052),Variant,,,1399.5756322432821,Y,Y,Y,
vppLPFWPMassFlowTH,NumericNodeId(ns=1;i=100012053),Variant,,,708.7466251116155,Y,Y,Y,
vppLPFWPMechanicalPowerW,NumericNodeId(ns=1;i=100012054),Variant,,,657895.8044551999,Y,Y,Y,
vppLPFWPMotorEnergized,NumericNodeId(ns=1;i=200000344),Variant,,,True,Y,Y,Y,
vppLPFWPResetPushbuttonNative,NumericNodeId(ns=1;i=100012055),Variant,,,0.0,Y,Y,Y,
vppLPFWPRunning,NumericNodeId(ns=1;i=200000345),Variant,,,True,Y,Y,Y,
vppLPFWPSpeedProven,NumericNodeId(ns=1;i=200000346),Variant,,,True,Y,Y,Y,
vppLPFWPSpeedRPM,NumericNodeId(ns=1;i=100012056),Variant,,,1399.5756322432821,Y,Y,Y,
vppLPFWPTripCommandNative,NumericNodeId(ns=1;i=100012057),Variant,,,0.0,Y,Y,Y,
vppLPFWPTripLatchNative,NumericNodeId(ns=1;i=100012058),Variant,,,0.0,Y,Y,Y,
vppLPFWPTripLatchState,NumericNodeId(ns=1;i=100012241),Variant,,,0.0,Y,Y,Y,
vppLPFWPTripPushbuttonNative,NumericNodeId(ns=1;i=100012059),Variant,,,0.0,Y,Y,Y,
vppLPFWPVolumeFlowM3S,NumericNodeId(ns=1;i=100012060),Variant,,,0.19884100464888993,Y,Y,Y,
vppLPSplitter.Ce.P,NumericNodeId(ns=1;i=150002864),Variant,,,2548600.0631484487,Y,Y,Y,
vppLPSplitter.Ce.Q,NumericNodeId(ns=1;i=150002865),Variant,,,176.78933358441975,Y,Y,Y,
vppLPSplitter.Ce.a,NumericNodeId(ns=1;i=200000347),Variant,,,True,Y,Y,Y,
vppLPSplitter.Ce.b,NumericNodeId(ns=1;i=250000363),Variant,,,True,Y,Y,Y,
vppLPSplitter.Ce.h,NumericNodeId(ns=1;i=150002866),Variant,,,3517381.1340133836,Y,Y,Y,
vppLPSplitter.Ce.h_vol,NumericNodeId(ns=1;i=150002867),Variant,,,3517381.1340133836,Y,Y,Y,
vppLPSplitter.Cs1.P,NumericNodeId(ns=1;i=150002868),Variant,,,2548600.0631484487,Y,Y,Y,
vppLPSplitter.Cs1.Q,NumericNodeId(ns=1;i=150002869),Variant,,,176.78933358441975,Y,Y,Y,
vppLPSplitter.Cs1.a,NumericNodeId(ns=1;i=250000364),Variant,,,True,Y,Y,Y,
vppLPSplitter.Cs1.b,NumericNodeId(ns=1;i=200000348),Variant,,,True,Y,Y,Y,
vppLPSplitter.Cs1.h,NumericNodeId(ns=1;i=150002870),Variant,,,3517381.1340133836,Y,Y,Y,
vppLPSplitter.Cs1.h_vol,NumericNodeId(ns=1;i=150002871),Variant,,,3517381.1340133836,Y,Y,Y,
vppLPSplitter.Cs2.P,NumericNodeId(ns=1;i=150002872),Variant,,,2548600.0631484487,Y,Y,Y,
vppLPSplitter.Cs2.Q,NumericNodeId(ns=1;i=150002873),Variant,,,0.0,Y,Y,Y,
vppLPSplitter.Cs2.a,NumericNodeId(ns=1;i=250000365),Variant,,,True,Y,Y,Y,
vppLPSplitter.Cs2.b,NumericNodeId(ns=1;i=200000349),Variant,,,True,Y,Y,Y,
vppLPSplitter.Cs2.h,NumericNodeId(ns=1;i=150002874),Variant,,,3517381.1340133836,Y,Y,Y,
vppLPSplitter.Cs2.h_vol,NumericNodeId(ns=1;i=150002875),Variant,,,3517381.1340133836,Y,Y,Y,
vppLPSplitter.P,NumericNodeId(ns=1;i=150002876),Variant,,,2548600.0631484487,Y,Y,Y,
vppLPSplitter.Pthermo,NumericNodeId(ns=1;i=100012061),Variant,,,2548600.0631484487,Y,Y,Y,
vppLPSplitter.T,NumericNodeId(ns=1;i=150002877),Variant,,,797.9468975923849,Y,Y,Y,
vppLPSplitter.alpha1,NumericNodeId(ns=1;i=100012062),Variant,,,1.0,Y,Y,Y,
vppLPSplitter.h,NumericNodeId(ns=1;i=150002878),Variant,,,3517381.1340133836,Y,Y,Y,
vppLPSplitter.pro.T,NumericNodeId(ns=1;i=150002879),Variant,,,797.9468975923849,Y,Y,Y,
vppLPSplitter.pro.cp,NumericNodeId(ns=1;i=100012063),Variant,,,2234.524461357664,Y,Y,Y,
vppLPSplitter.pro.d,NumericNodeId(ns=1;i=100012064),Variant,,,7.04180363018947,Y,Y,Y,
vppLPSplitter.pro.ddhp,NumericNodeId(ns=1;i=100012065),Variant,,,-4.230876499085286e-06,Y,Y,Y,
vppLPSplitter.pro.ddph,NumericNodeId(ns=1;i=100012066),Variant,,,2.7692563630575107e-06,Y,Y,Y,
vppLPSplitter.pro.duhp,NumericNodeId(ns=1;i=100012067),Variant,,,0.782547593785524,Y,Y,Y,
vppLPSplitter.pro.duph,NumericNodeId(ns=1;i=100012068),Variant,,,0.00032111868206710636,Y,Y,Y,
vppLPSplitter.pro.s,NumericNodeId(ns=1;i=100012069),Variant,,,7386.170953978159,Y,Y,Y,
vppLPSplitter.pro.u,NumericNodeId(ns=1;i=100012070),Variant,,,3155457.669489632,Y,Y,Y,
vppLPSplitter.pro.x,NumericNodeId(ns=1;i=100012071),Variant,,,1.0,Y,Y,Y,
vppLPSprayFlowCommand.signal,NumericNodeId(ns=1;i=100012072),Variant,,,0.0,Y,Y,Y,
vppLPSprayInjector.C1.P,NumericNodeId(ns=1;i=150002880),Variant,,,10001.777244236593,Y,Y,Y,
vppLPSprayInjector.C1.Q,NumericNodeId(ns=1;i=150002881),Variant,,,0.0,Y,Y,Y,
vppLPSprayInjector.C1.a,NumericNodeId(ns=1;i=200000350),Variant,,,True,Y,Y,Y,
vppLPSprayInjector.C1.b,NumericNodeId(ns=1;i=250000366),Variant,,,True,Y,Y,Y,
vppLPSprayInjector.C2.P,NumericNodeId(ns=1;i=150002884),Variant,,,10001.777244236593,Y,Y,Y,
vppLPSprayInjector.C2.Q,NumericNodeId(ns=1;i=150002885),Variant,,,0.0,Y,Y,Y,
vppLPSprayInjector.C2.a,NumericNodeId(ns=1;i=250000367),Variant,,,True,Y,Y,Y,
vppLPSprayInjector.C2.b,NumericNodeId(ns=1;i=200000351),Variant,,,True,Y,Y,Y,
vppLPSprayInjector.C2.h_vol,NumericNodeId(ns=1;i=150002887),Variant,,,2401498.3374275053,Y,Y,Y,
vppLPSprayMassFlow,NumericNodeId(ns=1;i=100012073),Variant,,,0.0,Y,Y,Y,
vppLPSprayMassFlowTH,NumericNodeId(ns=1;i=100012074),Variant,,,0.0,Y,Y,Y,
vppLPSprayPos,NumericNodeId(ns=1;i=100000263),Variant,,,0.0,Y,Y,Y,
vppLPSpraySource.C.P,NumericNodeId(ns=1;i=150002888),Variant,,,10001.77759430007,Y,Y,Y,
vppLPSpraySource.C.Q,NumericNodeId(ns=1;i=150002889),Variant,,,0.0,Y,Y,Y,
vppLPSpraySource.C.a,NumericNodeId(ns=1;i=250000368),Variant,,,True,Y,Y,Y,
vppLPSpraySource.C.b,NumericNodeId(ns=1;i=200000352),Variant,,,True,Y,Y,Y,
vppLPSpraySource.IMassFlow.signal,NumericNodeId(ns=1;i=150002892),Variant,,,0.0,Y,Y,Y,
vppLPSpraySource.P,NumericNodeId(ns=1;i=150002894),Variant,,,10001.77759430007,Y,Y,Y,
vppLPSpraySource.Q,NumericNodeId(ns=1;i=150002895),Variant,,,0.0,Y,Y,Y,
vppLPTurbineSteamFlowTH,NumericNodeId(ns=1;i=100012075),Variant,,,707.9496900283788,Y,Y,Y,
vppSTTripAssertTime,NumericNodeId(ns=1;i=100012242),Variant,,,0.0,Y,Y,Y,
vppSTTripLatch,NumericNodeId(ns=1;i=200000353),Variant,,,False,Y,Y,Y,
vppSTTripLatchPublished,NumericNodeId(ns=1;i=200000354),Variant,,,False,Y,Y,Y,
vppSTTripLatched,NumericNodeId(ns=1;i=200000355),Variant,,,False,Y,Y,Y,
vppSTTripRequest,NumericNodeId(ns=1;i=200000356),Variant,,,False,Y,Y,Y,
vppSTTripResetNative,NumericNodeId(ns=1;i=100012076),Variant,,,0.0,Y,Y,Y,
vppVCBA01ClosedNative,NumericNodeId(ns=1;i=100012077),Variant,,,1.0,Y,Y,Y,
vppVCBA01TripCommandNative,NumericNodeId(ns=1;i=100012078),Variant,,,0.0,Y,Y,Y,
vppVCBA02ClosedNative,NumericNodeId(ns=1;i=100012079),Variant,,,1.0,Y,Y,Y,
vppVCBA02TripCommandNative,NumericNodeId(ns=1;i=100012080),Variant,,,0.0,Y,Y,Y,
vppVCBB01ClosedNative,NumericNodeId(ns=1;i=100012081),Variant,,,1.0,Y,Y,Y,
vppVCBB01TripCommandNative,NumericNodeId(ns=1;i=100012082),Variant,,,0.0,Y,Y,Y,
vppVlvCondExtractionAutoCmd,NumericNodeId(ns=1;i=100012083),Variant,,,1.0,Y,Y,Y,
vppVlvCondExtractionCmd,NumericNodeId(ns=1;i=100012084),Variant,,,1.0,Y,Y,Y,
vppVlvCondExtractionCv,NumericNodeId(ns=1;i=100012085),Variant,,,2000.0,Y,Y,Y,
vppVlvCondExtractionDPPa,NumericNodeId(ns=1;i=100012086),Variant,,,17120.736858423334,Y,Y,Y,
vppVlvCondExtractionDeviation,NumericNodeId(ns=1;i=100012087),Variant,,,0.0,Y,Y,Y,
vppVlvCondExtractionFaultActive,NumericNodeId(ns=1;i=200000357),Variant,,,False,Y,Y,Y,
vppVlvCondExtractionFaultEnableNative,NumericNodeId(ns=1;i=100012088),Variant,,,0.0,Y,Y,Y,
vppVlvCondExtractionFaultValueNative,NumericNodeId(ns=1;i=100012089),Variant,,,0.0,Y,Y,Y,
vppVlvCondExtractionFb,NumericNodeId(ns=1;i=100012090),Variant,,,1.0,Y,Y,Y,
vppVlvCondExtractionManualCmdNative,NumericNodeId(ns=1;i=100012091),Variant,,,0.8,Y,Y,Y,
vppVlvCondExtractionMassFlowTH,NumericNodeId(ns=1;i=100012092),Variant,,,708.7506528021926,Y,Y,Y,
vppVlvCondExtractionModeAutoNative,NumericNodeId(ns=1;i=100012093),Variant,,,1.0,Y,Y,Y,
vppVlvCondExtractionTarget,NumericNodeId(ns=1;i=100012094),Variant,,,1.0,Y,Y,Y,
vppVlvHPFWCVAutoCmd,NumericNodeId(ns=1;i=100012095),Variant,,,0.7999999977728325,Y,Y,Y,
vppVlvHPFWCVCmd,NumericNodeId(ns=1;i=100012096),Variant,,,0.7999999977728325,Y,Y,Y,
vppVlvHPFWCVCv,NumericNodeId(ns=1;i=100012097),Variant,,,175.1288433579253,Y,Y,Y,
vppVlvHPFWCVDPPa,NumericNodeId(ns=1;i=100012098),Variant,,,667809.1118389629,Y,Y,Y,
vppVlvHPFWCVDeviation,NumericNodeId(ns=1;i=100012099),Variant,,,0.0,Y,Y,Y,
vppVlvHPFWCVFaultActive,NumericNodeId(ns=1;i=200000358),Variant,,,False,Y,Y,Y,
vppVlvHPFWCVFaultEnableNative,NumericNodeId(ns=1;i=100012100),Variant,,,0.0,Y,Y,Y,
vppVlvHPFWCVFaultValueNative,NumericNodeId(ns=1;i=100012101),Variant,,,0.0,Y,Y,Y,
vppVlvHPFWCVFb,NumericNodeId(ns=1;i=100012102),Variant,,,0.7999999977493282,Y,Y,Y,
vppVlvHPFWCVManualCmdNative,NumericNodeId(ns=1;i=100012103),Variant,,,0.8,Y,Y,Y,
vppVlvHPFWCVMassFlowTH,NumericNodeId(ns=1;i=100012104),Variant,,,273.1845198792811,Y,Y,Y,
vppVlvHPFWCVModeAutoNative,NumericNodeId(ns=1;i=100012105),Variant,,,1.0,Y,Y,Y,
vppVlvHPFWCVTarget,NumericNodeId(ns=1;i=100012106),Variant,,,0.7999999977493282,Y,Y,Y,
vppVlvHPFWIsoAutoCmd,NumericNodeId(ns=1;i=100012107),Variant,,,0.8,Y,Y,Y,
vppVlvHPFWIsoCmd,NumericNodeId(ns=1;i=100012108),Variant,,,0.8,Y,Y,Y,
vppVlvHPFWIsoCv,NumericNodeId(ns=1;i=100012109),Variant,,,247.1448,Y,Y,Y,
vppVlvHPFWIsoDPPa,NumericNodeId(ns=1;i=100012110),Variant,,,190469.74573659897,Y,Y,Y,
vppVlvHPFWIsoDeviation,NumericNodeId(ns=1;i=100012111),Variant,,,0.0,Y,Y,Y,
vppVlvHPFWIsoFaultActive,NumericNodeId(ns=1;i=200000359),Variant,,,False,Y,Y,Y,
vppVlvHPFWIsoFaultEnableNative,NumericNodeId(ns=1;i=100012112),Variant,,,0.0,Y,Y,Y,
vppVlvHPFWIsoFaultValueNative,NumericNodeId(ns=1;i=100012113),Variant,,,0.0,Y,Y,Y,
vppVlvHPFWIsoFb,NumericNodeId(ns=1;i=100012114),Variant,,,0.8,Y,Y,Y,
vppVlvHPFWIsoManualCmdNative,NumericNodeId(ns=1;i=100012115),Variant,,,0.8,Y,Y,Y,
vppVlvHPFWIsoMassFlowTH,NumericNodeId(ns=1;i=100012116),Variant,,,273.1845617382798,Y,Y,Y,
